DEPARTAMENTO,MUNICIPIO,CODIGO_DANE,FECHA_HECHO,GENERO,DESCRIPCION_CONDUCTA_CAPTURA,GRUPO_ETARIO,CANTIDAD
QUINDÍO,ARMENIA (CT),63001000,28/01/2010,MASCULINO,ARTÍCULO 103. HOMICIDIO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,29/01/2010,FEMENINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,29/01/2010,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,29/01/2010,MASCULINO,ARTÍCULO 246. ESTAFA,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,29/01/2010,MASCULINO,ARTÍCULO 233. INASISTENCIA ALIMENTARIA.,ADULTOS,2
QUINDÍO,ARMENIA (CT),63001000,29/01/2010,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADOLESCENTES,4
QUINDÍO,ARMENIA (CT),63001000,29/01/2010,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,4
QUINDÍO,ARMENIA (CT),63001000,29/01/2010,MASCULINO,ARTÍCULO 291. USO DE DOCUMENTO FALSO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,30/01/2010,FEMENINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,30/01/2010,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,2
QUINDÍO,ARMENIA (CT),63001000,30/01/2010,MASCULINO,ARTÍCULO 265. DAÑO EN BIEN AJENO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,30/01/2010,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADOLESCENTES,1
QUINDÍO,ARMENIA (CT),63001000,30/01/2010,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,12
QUINDÍO,ARMENIA (CT),63001000,30/01/2010,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,3
QUINDÍO,ARMENIA (CT),63001000,31/01/2010,MASCULINO,ARTÍCULO 265. DAÑO EN BIEN AJENO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,31/01/2010,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,7
QUINDÍO,ARMENIA (CT),63001000,31/01/2010,MASCULINO,ARTÍCULO 291. USO DE DOCUMENTO FALSO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,1/02/2010,FEMENINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,2
QUINDÍO,ARMENIA (CT),63001000,1/02/2010,MASCULINO,ARTÍCULO 239. HURTO MOTOCICLETAS,ADOLESCENTES,2
QUINDÍO,ARMENIA (CT),63001000,1/02/2010,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,1/02/2010,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADOLESCENTES,2
QUINDÍO,ARMENIA (CT),63001000,1/02/2010,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,8
QUINDÍO,ARMENIA (CT),63001000,2/02/2010,FEMENINO,ARTÍCULO 291. USO DE DOCUMENTO FALSO,ADULTOS,2
QUINDÍO,ARMENIA (CT),63001000,2/02/2010,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,2/02/2010,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,4
